tickers_to_predict,sentiment_filepath,window,lookback,thresh,intercept,Sharpe_ratio
['META'],/vader_pred_returns_rfr_test.csv,120,45,1.5,False,0.912
['META'],/vader_pred_returns_rfr_test.csv,120,45,1.0,False,0.912
['META'],/vader_pred_returns_rfr_test.csv,120,15,2.0,False,0.912
['META'],/vader_pred_returns_rfr_test.csv,120,45,2.0,False,0.912
['META'],/vader_pred_returns_rfr_test.csv,120,15,1.5,False,0.912
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,45,1.5,True,0.898
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,15,1.5,False,0.894
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,30,2.0,False,0.892
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,45,2.0,False,0.892
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,15,2.0,False,0.892
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,15,1.5,False,0.887
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,45,2.0,True,0.881
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,30,2.0,True,0.881
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,15,2.0,True,0.881
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,15,0.75,True,0.872
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,45,0.75,True,0.865
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,30,2.0,False,0.859
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,15,2.0,False,0.859
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,45,2.0,False,0.859
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,15,1.5,True,0.849
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,30,1.5,True,0.84
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,30,1.5,False,0.831
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,15,0.75,True,0.83
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,120,45,0.75,False,0.818
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,15,1.5,False,0.808
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,45,1.5,False,0.808
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,120,30,1.5,False,0.808
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,15,0.75,False,0.806
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,45,2.0,True,0.799
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,15,2.0,True,0.799
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,45,1.5,True,0.799
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,30,2.0,True,0.799
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,30,1.5,True,0.799
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,45,1.5,False,0.797
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,15,2.0,False,0.797
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,30,2.0,False,0.797
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,30,1.5,False,0.797
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,45,2.0,False,0.797
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,45,1.5,True,0.786
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,30,2.0,True,0.766
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,15,2.0,True,0.766
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,45,2.0,True,0.766
['META'],/flair_pred_returns_rfr_test.csv,120,15,2.0,True,0.763
['META'],/flair_pred_returns_rfr_test.csv,120,30,2.0,True,0.763
['META'],/flair_pred_returns_rfr_test.csv,120,45,1.0,True,0.763
['META'],/flair_pred_returns_rfr_test.csv,120,30,1.5,True,0.763
['META'],/flair_pred_returns_rfr_test.csv,120,45,1.5,True,0.763
['META'],/flair_pred_returns_rfr_test.csv,120,15,1.5,True,0.763
['META'],/flair_pred_returns_rfr_test.csv,120,45,2.0,True,0.763
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,45,1.5,False,0.756
['META'],/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,0.737
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,30,2.0,False,0.733
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,45,2.0,False,0.733
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,120,15,2.0,False,0.733
['META'],/flair_pred_returns_rfr_test.csv,120,30,1.5,False,0.715
['META'],/flair_pred_returns_rfr_test.csv,120,15,2.0,False,0.715
['META'],/flair_pred_returns_rfr_test.csv,120,30,2.0,False,0.715
['META'],/flair_pred_returns_rfr_test.csv,120,45,1.5,False,0.715
['META'],/flair_pred_returns_rfr_test.csv,120,45,2.0,False,0.715
['META'],/flair_pred_returns_rfr_test.csv,120,15,1.5,False,0.715
['META'],/flair_pred_returns_rfr_test.csv,120,45,1.0,False,0.715
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,0.684
['META'],/vader_pred_returns_rfr_test.csv,90,15,0.75,True,0.672
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,30,0.75,True,0.656
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,30,0.75,False,0.638
['META'],/flair_pred_returns_rfr_test.csv,90,15,0.75,True,0.613
['META'],/flair_pred_returns_rfr_test.csv,90,30,0.75,True,0.588
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,120,15,0.75,False,0.572
['META'],/flair_pred_returns_rfr_test.csv,90,15,0.75,False,0.566
['META'],/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,0.48
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,0.472
['META'],/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,0.456
['META'],/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,0.439
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,0.437
['META'],/vader_pred_returns_rfr_test.csv,90,30,1.0,True,0.43
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,1.0,False,0.413
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,0.413
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,1.0,True,0.405
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,1.0,True,0.405
['META'],/flair_pred_returns_rfr_test.csv,90,30,1.0,True,0.393
['META'],/flair_pred_returns_rfr_test.csv,90,45,1.0,False,0.386
['META'],/flair_pred_returns_rfr_test.csv,90,45,1.0,True,0.382
['META'],/flair_pred_returns_rfr_test.csv,90,15,1.5,True,0.382
['META'],/vader_pred_returns_rfr_test.csv,90,30,1.0,False,0.381
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,0.75,True,0.381
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,0.369
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,0.368
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,1.0,False,0.364
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,1.0,False,0.364
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,1.0,True,0.362
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,0.75,False,0.361
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,0.361
['META'],/flair_pred_returns_rfr_test.csv,90,30,1.0,False,0.347
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,0.344
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,1.0,True,0.323
['META'],/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,0.311
['META'],/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,0.31
['META'],/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,0.31
['META'],/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,0.31
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,1.0,True,0.303
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,1.0,False,0.302
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,1.0,True,0.291
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,1.0,False,0.288
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,0.28
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,0.28
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,0.279
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,1.0,True,0.272
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,1.0,True,0.272
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,1.0,False,0.271
['META'],/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,0.264
['META'],/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,0.264
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,1.0,True,0.26
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,1.0,True,0.26
['META'],/vader_pred_returns_rfr_test.csv,90,30,0.75,True,0.255
['META'],/vader_pred_returns_rfr_test.csv,90,45,0.75,True,0.255
['META'],/vader_pred_returns_rfr_test.csv,90,15,1.0,True,0.255
['META'],/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,0.254
['META'],/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,0.254
['META'],/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,0.254
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,1.0,False,0.252
['META'],/flair_pred_returns_rfr_test.csv,90,15,1.0,True,0.247
['META'],/flair_pred_returns_rfr_test.csv,90,45,0.75,True,0.247
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,1.0,True,0.242
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,1.0,True,0.242
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,0.239
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,0.237
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,1.0,False,0.233
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,1.0,False,0.233
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,1.0,False,0.225
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,1.0,False,0.225
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,1.0,False,0.222
['META'],/vader_pred_returns_rfr_test.csv,90,45,0.75,False,0.208
['META'],/vader_pred_returns_rfr_test.csv,90,30,0.75,False,0.208
['META'],/vader_pred_returns_rfr_test.csv,90,15,1.0,False,0.208
['META'],/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,0.207
['META'],/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,0.207
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,0.206
['META'],/flair_pred_returns_rfr_test.csv,90,30,0.75,False,0.19
['META'],/flair_pred_returns_rfr_test.csv,90,15,1.0,False,0.19
['META'],/flair_pred_returns_rfr_test.csv,90,45,0.75,False,0.19
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,0.181
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,0.178
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,0.177
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,0.146
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,1.5,True,0.128
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,1.5,True,0.128
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,2.0,True,0.128
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,2.0,True,0.128
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,2.0,True,0.128
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,1.5,True,0.128
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,1.5,True,0.113
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,2.0,True,0.113
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,2.0,True,0.113
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,1.5,True,0.113
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,2.0,True,0.113
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,1.5,True,0.113
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,2.0,True,0.092
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,1.5,True,0.092
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,1.5,True,0.092
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,1.5,True,0.092
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,2.0,True,0.092
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,2.0,True,0.092
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,2.0,True,0.091
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,1.5,True,0.091
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,2.0,True,0.091
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,2.0,True,0.091
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,1.5,True,0.091
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,1.5,True,0.091
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,1.5,False,0.088
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,2.0,False,0.088
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,2.0,False,0.088
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,1.5,False,0.088
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,1.5,False,0.088
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,2.0,False,0.088
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,1.5,False,0.083
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,2.0,False,0.083
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,1.5,False,0.083
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,2.0,False,0.083
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,2.0,False,0.083
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,1.5,False,0.083
['META'],/vader_pred_returns_rfr_test.csv,90,15,0.75,False,0.075
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,1.5,False,0.073
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,2.0,False,0.073
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,2.0,False,0.073
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,1.5,False,0.073
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,2.0,False,0.073
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,1.5,False,0.073
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,0.062
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,1.5,False,0.054
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,2.0,False,0.054
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,1.5,False,0.054
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,2.0,False,0.054
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,1.5,False,0.054
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,2.0,False,0.054
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,0.041
['META'],/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,0.034
['META'],/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,0.019
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,0.007
['TSLA'],/flair_pred_returns_rfr_test.csv,150,15,0.75,True,-0.015
['TSLA'],/flair_pred_returns_rfr_test.csv,150,15,1.0,True,-0.015
['TSLA'],/flair_pred_returns_rfr_test.csv,150,30,0.75,True,-0.015
['TSLA'],/flair_pred_returns_rfr_test.csv,150,30,1.0,True,-0.015
['TSLA'],/flair_pred_returns_rfr_test.csv,150,45,0.75,True,-0.015
['TSLA'],/flair_pred_returns_rfr_test.csv,150,45,1.0,True,-0.015
['META'],/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-0.018
['TSLA'],/flair_pred_returns_rfr_test.csv,150,15,1.0,False,-0.019
['TSLA'],/flair_pred_returns_rfr_test.csv,150,30,0.75,False,-0.019
['TSLA'],/flair_pred_returns_rfr_test.csv,150,30,1.0,False,-0.019
['TSLA'],/flair_pred_returns_rfr_test.csv,150,45,0.75,False,-0.019
['TSLA'],/flair_pred_returns_rfr_test.csv,150,45,1.0,False,-0.019
['TSLA'],/flair_pred_returns_rfr_test.csv,150,15,0.75,False,-0.019
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-0.028
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-0.033
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-0.034
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-0.047
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,30,1.0,True,-0.056
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,45,0.75,True,-0.056
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,30,0.75,True,-0.056
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,15,1.0,True,-0.056
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,15,0.75,True,-0.056
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,45,1.0,True,-0.056
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,45,1.0,False,-0.06
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,45,0.75,False,-0.06
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,15,1.0,False,-0.06
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,30,0.75,False,-0.06
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,30,1.0,False,-0.06
['TSLA'],/stacked_pred_returns_rfr_test.csv,150,15,0.75,False,-0.06
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,-0.064
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-0.077
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,30,0.75,True,-0.08
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,45,1.0,True,-0.08
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,15,0.75,True,-0.08
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,15,1.0,True,-0.08
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,45,0.75,True,-0.08
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,30,1.0,True,-0.08
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-0.085
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,30,0.75,False,-0.086
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,30,1.0,False,-0.086
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,15,1.0,False,-0.086
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,15,0.75,False,-0.086
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,45,0.75,False,-0.086
['TSLA'],/finbert_pred_returns_rfr_test.csv,150,45,1.0,False,-0.086
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-0.087
['TSLA'],/vader_pred_returns_rfr_test.csv,150,15,0.75,True,-0.089
['TSLA'],/vader_pred_returns_rfr_test.csv,150,15,1.0,True,-0.089
['TSLA'],/vader_pred_returns_rfr_test.csv,150,30,0.75,True,-0.089
['TSLA'],/vader_pred_returns_rfr_test.csv,150,45,0.75,True,-0.089
['META'],/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,-0.095
['TSLA'],/vader_pred_returns_rfr_test.csv,150,15,0.75,False,-0.099
['TSLA'],/vader_pred_returns_rfr_test.csv,150,15,1.0,False,-0.099
['TSLA'],/vader_pred_returns_rfr_test.csv,150,30,0.75,False,-0.099
['TSLA'],/vader_pred_returns_rfr_test.csv,150,45,0.75,False,-0.099
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-0.147
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-0.15
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-0.158
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.18
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-0.207
['META'],/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-0.207
['META'],/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-0.216
['META'],/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.216
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-0.223
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-0.231
['META'],/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.248
['META'],/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-0.248
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,0.75,True,-0.259
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,0.75,True,-0.259
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,0.75,True,-0.259
['META'],/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-0.261
['META'],/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.261
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-0.268
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-0.278
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,0.75,True,-0.293
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,0.75,True,-0.293
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,0.75,True,-0.295
['META'],/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.296
['META'],/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-0.296
['META'],/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-0.299
['META'],/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-0.299
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-0.317
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,0.75,True,-0.319
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,0.75,True,-0.319
['META'],/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.323
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-0.325
['META'],/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-0.328
['META'],/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.328
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,0.75,True,-0.33
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,0.75,True,-0.33
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,45,0.75,False,-0.333
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,30,0.75,False,-0.333
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,0.75,True,-0.334
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,0.75,True,-0.335
['AAPL'],/flair_pred_returns_rfr_test.csv,120,30,0.75,False,-0.338
['AAPL'],/flair_pred_returns_rfr_test.csv,120,45,0.75,False,-0.338
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,0.75,False,-0.345
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-0.348
['AAPL'],/finbert_pred_returns_rfr_test.csv,120,15,0.75,False,-0.349
['AAPL'],/flair_pred_returns_rfr_test.csv,120,15,0.75,False,-0.353
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-0.358
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-0.358
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.359
['AAPL'],/vader_pred_returns_rfr_test.csv,120,30,0.75,False,-0.359
['AAPL'],/vader_pred_returns_rfr_test.csv,120,45,0.75,False,-0.359
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-0.359
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,-0.371
['AAPL'],/vader_pred_returns_rfr_test.csv,120,15,0.75,False,-0.373
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,0.75,False,-0.374
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,30,0.75,False,-0.378
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,45,0.75,False,-0.378
['META'],/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-0.389
['META'],/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-0.389
['META'],/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.389
['META'],/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-0.389
['META'],/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.389
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-0.409
['AAPL'],/stacked_pred_returns_rfr_test.csv,120,15,0.75,False,-0.41
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,1.0,False,-0.427
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-0.428
['META'],/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.433
['META'],/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-0.433
['META'],/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-0.433
['META'],/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-0.433
['META'],/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.433
['META'],/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.433
['META'],/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-0.433
['META'],/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-0.433
['META'],/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.433
['META'],/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-0.433
['META'],/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-0.444
['META'],/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.444
['META'],/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-0.444
